2023/05/28,09:31:00,  Test No.:,        17
MAP,BASE,L-TOP,X,1   ,Y,1   
DATA:,3262-019(OS)-OGRT-220902-d
Result of AutoTest(All steps)

Start time:,05/28/2023,09:26:30
End time  :,05/28/2023,09:31:00

Test result:,PASS

TEST-Step,2850,PASS-Step,2850,FAIL-Step,0
CCD-Err,0,SKIP-Err,0




AST,STEP-No.  ,STEP-NAME   ,,MOD  ,JUDGE   ,,  MODE  ,,,,REF-VALUE  ,MEAS-VALUE ,HI-LIMIT   ,LO-LIMIT   ,,,,,,,,,NET_H ,NET_L ,NET_G1,NET_G2,,,,,,,,,,,,,,,,,,,,,,,PNT-H ,PNT-L ,,,,,,,,,,,,SMX,SMY,
AST,1285      ,N74   N146  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2692  ,2818  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,74    ,146   ,,,,,,,,,,,,  0,  0,
AST,1286      ,N74   N147  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2692  ,2826  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,74    ,147   ,,,,,,,,,,,,  0,  0,
AST,1287      ,N74   N123  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2692  ,2871  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,74    ,123   ,,,,,,,,,,,,  0,  0,
AST,1288      ,N74   N125  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2692  ,2873  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,74    ,125   ,,,,,,,,,,,,  0,  0,
AST,1289      ,N74   N124  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2692  ,2874  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,74    ,124   ,,,,,,,,,,,,  0,  0,
AST,1290      ,N74   N138  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2692  ,2877  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,74    ,138   ,,,,,,,,,,,,  0,  0,
AST,1291      ,N74   N137  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2692  ,2878  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,74    ,137   ,,,,,,,,,,,,  0,  0,
AST,1292      ,N74   N139  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2692  ,2879  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,74    ,139   ,,,,,,,,,,,,  0,  0,
AST,1293      ,N74   N136  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2692  ,2880  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,74    ,136   ,,,,,,,,,,,,  0,  0,
AST,1294      ,N74   N126  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2692  ,2881  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,74    ,126   ,,,,,,,,,,,,  0,  0,
AST,1295      ,N74   N127  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2692  ,2882  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,74    ,127   ,,,,,,,,,,,,  0,  0,
AST,1296      ,N74   N140  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2692  ,2897  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,74    ,140   ,,,,,,,,,,,,  0,  0,
AST,1297      ,N74   N141  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2692  ,2898  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,74    ,141   ,,,,,,,,,,,,  0,  0,
AST,1298      ,N74   N134  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2692  ,2899  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,74    ,134   ,,,,,,,,,,,,  0,  0,
AST,1299      ,N74   N135  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2692  ,2900  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,74    ,135   ,,,,,,,,,,,,  0,  0,
AST,1300      ,N74   N128  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2692  ,2901  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,74    ,128   ,,,,,,,,,,,,  0,  0,
AST,1301      ,N74   N129  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2692  ,2902  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,74    ,129   ,,,,,,,,,,,,  0,  0,
AST,1302      ,N74   N142  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2692  ,2905  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,74    ,142   ,,,,,,,,,,,,  0,  0,
AST,1303      ,N74   N143  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2692  ,2906  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,74    ,143   ,,,,,,,,,,,,  0,  0,
AST,1304      ,N74   N133  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2692  ,2907  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,74    ,133   ,,,,,,,,,,,,  0,  0,
AST,1305      ,N74   N132  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2692  ,2908  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,74    ,132   ,,,,,,,,,,,,  0,  0,
AST,1306      ,N74   N131  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2692  ,2909  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,74    ,131   ,,,,,,,,,,,,  0,  0,
AST,1307      ,N74   N130  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2692  ,2910  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,74    ,130   ,,,,,,,,,,,,  0,  0,
AST,1308      ,N74   N148  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2692  ,2932  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,74    ,148   ,,,,,,,,,,,,  0,  0,
AST,1309      ,N74   N150  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2692  ,2933  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,74    ,150   ,,,,,,,,,,,,  0,  0,
AST,1310      ,N74   N149  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2692  ,2937  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,74    ,149   ,,,,,,,,,,,,  0,  0,
AST,1311      ,N75   N117  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2694  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,117   ,,,,,,,,,,,,  0,  0,
AST,1312      ,N75   N116  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2695  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,116   ,,,,,,,,,,,,  0,  0,
AST,1313      ,N75   N115  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2696  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,115   ,,,,,,,,,,,,  0,  0,
AST,1314      ,N75   N114  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2697  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,114   ,,,,,,,,,,,,  0,  0,
AST,1315      ,N75   N113  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2699  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,113   ,,,,,,,,,,,,  0,  0,
AST,1316      ,N75   N112  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2701  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,112   ,,,,,,,,,,,,  0,  0,
AST,1317      ,N75   N118  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2703  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,118   ,,,,,,,,,,,,  0,  0,
AST,1318      ,N75   N119  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2704  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,119   ,,,,,,,,,,,,  0,  0,
AST,1319      ,N75   N120  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2705  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,120   ,,,,,,,,,,,,  0,  0,
AST,1320      ,N75   N107  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2709  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,107   ,,,,,,,,,,,,  0,  0,
AST,1321      ,N75   N106  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2710  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,106   ,,,,,,,,,,,,  0,  0,
AST,1322      ,N75   N105  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2711  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,105   ,,,,,,,,,,,,  0,  0,
AST,1323      ,N75   N121  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2720  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,121   ,,,,,,,,,,,,  0,  0,
AST,1324      ,N75   N122  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2721  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,122   ,,,,,,,,,,,,  0,  0,
AST,1325      ,N75   N108  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2726  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,108   ,,,,,,,,,,,,  0,  0,
AST,1326      ,N75   N109  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2727  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,109   ,,,,,,,,,,,,  0,  0,
AST,1327      ,N75   N103  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2728  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,103   ,,,,,,,,,,,,  0,  0,
AST,1328      ,N75   N104  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2729  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,104   ,,,,,,,,,,,,  0,  0,
AST,1329      ,N75   N110  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2734  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,110   ,,,,,,,,,,,,  0,  0,
AST,1330      ,N75   N111  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2735  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,111   ,,,,,,,,,,,,  0,  0,
AST,1331      ,N75   N101  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2736  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,101   ,,,,,,,,,,,,  0,  0,
AST,1332      ,N75   N102  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2737  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,102   ,,,,,,,,,,,,  0,  0,
AST,1333      ,N75   N145  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2750  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,145   ,,,,,,,,,,,,  0,  0,
AST,1334      ,N75   N144  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2751  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,144   ,,,,,,,,,,,,  0,  0,
AST,1335      ,N75   N97   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2758  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,97    ,,,,,,,,,,,,  0,  0,
AST,1336      ,N75   N96   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2764  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,96    ,,,,,,,,,,,,  0,  0,
AST,1337      ,N75   N98   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2800  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,98    ,,,,,,,,,,,,  0,  0,
AST,1338      ,N75   N100  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2801  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,100   ,,,,,,,,,,,,  0,  0,
AST,1339      ,N75   N99   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2804  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,99    ,,,,,,,,,,,,  0,  0,
AST,1340      ,N75   N146  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2818  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,146   ,,,,,,,,,,,,  0,  0,
AST,1341      ,N75   N147  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2826  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,147   ,,,,,,,,,,,,  0,  0,
AST,1342      ,N75   N123  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2871  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,123   ,,,,,,,,,,,,  0,  0,
AST,1343      ,N75   N125  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2873  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,125   ,,,,,,,,,,,,  0,  0,
AST,1344      ,N75   N124  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2874  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,124   ,,,,,,,,,,,,  0,  0,
AST,1345      ,N75   N138  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2877  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,138   ,,,,,,,,,,,,  0,  0,
AST,1346      ,N75   N137  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2878  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,137   ,,,,,,,,,,,,  0,  0,
AST,1347      ,N75   N139  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2879  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,139   ,,,,,,,,,,,,  0,  0,
AST,1348      ,N75   N136  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2880  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,136   ,,,,,,,,,,,,  0,  0,
AST,1349      ,N75   N126  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2881  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,126   ,,,,,,,,,,,,  0,  0,
AST,1350      ,N75   N127  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2882  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,127   ,,,,,,,,,,,,  0,  0,
AST,1351      ,N75   N140  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2897  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,140   ,,,,,,,,,,,,  0,  0,
AST,1352      ,N75   N141  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2898  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,141   ,,,,,,,,,,,,  0,  0,
AST,1353      ,N75   N134  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2899  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,134   ,,,,,,,,,,,,  0,  0,
AST,1354      ,N75   N135  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2900  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,135   ,,,,,,,,,,,,  0,  0,
AST,1355      ,N75   N128  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2901  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,128   ,,,,,,,,,,,,  0,  0,
AST,1356      ,N75   N129  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2902  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,129   ,,,,,,,,,,,,  0,  0,
AST,1357      ,N75   N142  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2905  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,142   ,,,,,,,,,,,,  0,  0,
AST,1358      ,N75   N143  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2906  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,143   ,,,,,,,,,,,,  0,  0,
AST,1359      ,N75   N133  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2907  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,133   ,,,,,,,,,,,,  0,  0,
AST,1360      ,N75   N132  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2908  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,132   ,,,,,,,,,,,,  0,  0,
AST,1361      ,N75   N131  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2909  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,131   ,,,,,,,,,,,,  0,  0,
AST,1362      ,N75   N130  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2910  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,130   ,,,,,,,,,,,,  0,  0,
AST,1363      ,N75   N148  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2932  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,148   ,,,,,,,,,,,,  0,  0,
AST,1364      ,N75   N150  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2933  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,150   ,,,,,,,,,,,,  0,  0,
AST,1365      ,N75   N149  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2693  ,2937  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,75    ,149   ,,,,,,,,,,,,  0,  0,
AST,1366      ,N73   N116  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2694  ,2695  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,73    ,116   ,,,,,,,,,,,,  0,  0,
AST,1367      ,N73   N115  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2694  ,2696  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,73    ,115   ,,,,,,,,,,,,  0,  0,
AST,1368      ,N73   N114  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2694  ,2697  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,73    ,114   ,,,,,,,,,,,,  0,  0,
AST,1369      ,N73   N113  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2694  ,2699  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,73    ,113   ,,,,,,,,,,,,  0,  0,
AST,1370      ,N73   N112  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2694  ,2701  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,73    ,112   ,,,,,,,,,,,,  0,  0,
AST,1371      ,N73   N118  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2694  ,2703  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,73    ,118   ,,,,,,,,,,,,  0,  0,
AST,1372      ,N73   N119  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2694  ,2704  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,73    ,119   ,,,,,,,,,,,,  0,  0,
AST,1373      ,N73   N120  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2694  ,2705  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,73    ,120   ,,,,,,,,,,,,  0,  0,
AST,1374      ,N73   N107  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2694  ,2709  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,73    ,107   ,,,,,,,,,,,,  0,  0,
AST,1375      ,N73   N106  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2694  ,2710  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,73    ,106   ,,,,,,,,,,,,  0,  0,
AST,1376      ,N73   N105  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2694  ,2711  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,73    ,105   ,,,,,,,,,,,,  0,  0,
AST,1377      ,N73   N121  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2694  ,2720  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,73    ,121   ,,,,,,,,,,,,  0,  0,
AST,1378      ,N73   N122  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2694  ,2721  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,73    ,122   ,,,,,,,,,,,,  0,  0,
AST,1379      ,N73   N108  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2694  ,2726  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,73    ,108   ,,,,,,,,,,,,  0,  0,
AST,1380      ,N73   N109  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2694  ,2727  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,73    ,109   ,,,,,,,,,,,,  0,  0,
AST,1381      ,N73   N103  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2694  ,2728  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,73    ,103   ,,,,,,,,,,,,  0,  0,
AST,1382      ,N73   N104  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2694  ,2729  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,73    ,104   ,,,,,,,,,,,,  0,  0,
AST,1383      ,N73   N110  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2694  ,2734  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,73    ,110   ,,,,,,,,,,,,  0,  0,
AST,1384      ,N73   N111  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2694  ,2735  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,73    ,111   ,,,,,,,,,,,,  0,  0,
AST,1385      ,N73   N101  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2694  ,2736  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,73    ,101   ,,,,,,,,,,,,  0,  0,
AST,1386      ,N73   N102  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2694  ,2737  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,73    ,102   ,,,,,,,,,,,,  0,  0,
AST,1387      ,N73   N145  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2694  ,2750  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,73    ,145   ,,,,,,,,,,,,  0,  0,
